2.245932380865227884e+01,-1.684680623529431642e+01,5.280400468259728086e+01
2.195608948088405299e+01,-1.729196135426412084e+01,5.312741612018380977e+01
2.251932397306570621e+01,-1.681184552912059971e+01,5.291114101255559632e+01
2.212211070314956629e+01,-1.716607417157039350e+01,5.458245410889293225e+01
2.229495204236388162e+01,-1.654825317932011330e+01,5.396154731437169971e+01
2.305624124431001576e+01,-1.530556113922438399e+01,5.447332796719689441e+01
2.204566208889325551e+01,-1.731924347264207853e+01,5.473308942228009499e+01
2.306967667683411705e+01,-1.528581500409943317e+01,5.539812371041039540e+01
2.224520220660472347e+01,-1.683666084361374615e+01,5.578437086269535428e+01
2.347631532330415993e+01,-1.490994195812998058e+01,5.573098192557266373e+01
2.394995667837292785e+01,-1.441967917963723878e+01,5.579512780008096939e+01
2.219136572086615189e+01,-1.691791416237042966e+01,5.554371349302529381e+01
2.227375259546139930e+01,-1.675013966752401018e+01,5.566864691152893840e+01
2.283199763108641633e+01,-1.561643772760026039e+01,5.666516582539463087e+01
2.339396861418947537e+01,-1.501079293155321359e+01,5.630063391700231534e+01
2.281094093427888225e+01,-1.561493438706021131e+01,5.696243046334009819e+01
2.227418894180922138e+01,-1.616742170683810542e+01,5.733290085920013013e+01
2.389255330742866335e+01,-1.449311891732442170e+01,5.630818279100728319e+01
2.408355821973608357e+01,-1.430199238800372186e+01,5.696124389097548146e+01
2.517882688556524329e+01,-1.351998698079949790e+01,5.725694409127246587e+01
2.329335633431116293e+01,-1.505135789279251135e+01,5.743810304767833941e+01
2.382176020901349034e+01,-1.456544492328904106e+01,5.738361101411445020e+01
2.227007758162154261e+01,-1.617188717871065862e+01,5.825580617713981013e+01
2.208940296016584526e+01,-1.637281514089031731e+01,5.858173546369752671e+01
2.346428041464009695e+01,-8.491316155581849046e+00,5.912930492674240668e+01
2.353796596320689716e+01,-8.561423223791958748e+00,5.905886317676291242e+01
2.430349372376232253e+01,-1.082869700364597421e+01,5.939529006517089726e+01
2.324057133323586655e+01,-1.514141248702217979e+01,5.834786933804505793e+01
2.278777977536283927e+01,-1.566764727732674878e+01,5.868531517860466096e+01
