3.383621071409386616e+01,-3.338741408305151204e+00,3.866075801052422634e+01
3.403788935352294942e+01,-3.671188183911846092e+00,3.862375959993497787e+01
3.436218251049889716e+01,-4.187817394884476130e+00,3.893591914702866319e+01
3.436477489790477335e+01,-3.838469125831307949e+00,3.896909975605758802e+01
3.581057374550374561e+01,-5.359170031049818483e+00,3.956472671892114334e+01
3.485852350753223305e+01,-4.790484434468917030e+00,3.951654453362917252e+01
3.443363270976245616e+01,-3.161955697852482761e+00,3.972051364144199681e+01
3.438452445563245163e+01,-3.132398449635018345e+00,3.947483204847470972e+01
3.456230806284405332e+01,-3.792446847506633745e+00,3.938272661032593902e+01
3.444941737093910916e+01,-3.159646342259425200e+00,3.977806826575573496e+01
3.488675368656496545e+01,-4.176562089431850922e+00,3.987089427920644624e+01
3.500107514613773674e+01,-4.774494167341464035e+00,3.972511419003306798e+01
3.453712992889528266e+01,-3.205941659127615750e+00,4.112498038922244348e+01
3.429921184057448613e+01,-2.951269871799138578e+00,4.208880432100570346e+01
3.507789846416736168e+01,-3.699157191620855212e+00,4.078533485243458756e+01
3.506875880944948420e+01,-3.827893668185360365e+00,4.060912586366262644e+01
3.579204774651849164e+01,-5.509743614340139928e+00,4.049363100611106603e+01
3.597700543889005331e+01,-5.467608122908981905e+00,4.066735797519025652e+01
3.508993452361669085e+01,-3.677692698679893013e+00,4.093724189608838060e+01
3.576661314834754535e+01,-4.345857513122528992e+00,4.135519314174029404e+01
3.615957016245205580e+01,-5.148220592730335277e+00,4.110223524436521103e+01
3.551732113994673057e+01,-3.085995138766858936e+00,4.333075698005187348e+01
3.537704483645521236e+01,-3.042361145429171465e+00,4.334717012583774931e+01
3.603134499273283353e+01,-4.267932406655941868e+00,4.157633102982814677e+01
3.602638817801281590e+01,-4.074680524875446075e+00,4.189850608740835725e+01
3.576267397887902888e+01,-3.334212847936453450e+00,4.319124539509816429e+01
3.633500387776987139e+01,-4.020277333573347711e+00,4.269899744325140034e+01
