3.753100999489999623e+01,-1.786806097873333599e+01,5.616860993373333599e+01
3.879872725436666769e+01,-1.655511395099999916e+01,5.475613630180000513e+01
4.255354459766666508e+01,-1.588354885110000048e+01,5.090003739619999834e+01
4.057250384633333340e+01,-1.805194171160000138e+01,5.293884190923333222e+01
4.194364157083333566e+01,-1.758615903353333110e+01,5.147658079046666302e+01
4.466042852920000428e+01,-1.865878965623333485e+01,4.891888566716666986e+01
4.514334621009999893e+01,-1.813041799026666467e+01,4.829992852583333018e+01
4.625710242426666241e+01,-1.135051183386666729e+01,4.817794220240000413e+01
4.719354509629999939e+01,-1.557283918370000286e+01,4.629339746650000365e+01
4.730469405106666869e+01,-1.064897817453333317e+01,4.706532706333333493e+01
4.757625874053334059e+01,-1.388005966339999908e+01,4.603668495363333335e+01
4.949682546563332863e+01,-7.708815199066666679e+00,4.404568823420000712e+01
5.124428904856666378e+01,-6.799304423100000605e+00,4.101197958843332714e+01
3.732368057640000103e+01,-1.437584155333333591e+01,5.643359130366666676e+01
3.902542862646667032e+01,-3.164443184766666750e+00,5.511157399429999515e+01
3.849032026096666215e+01,-1.480643988286666435e+01,5.496914953919999647e+01
3.704769334080000220e+01,-5.153685099599999653e+00,5.798871541019999398e+01
3.824617956250000361e+01,-8.076199668100001006e+00,5.634871473090000649e+01
3.701216625949999894e+01,-6.310222273433333307e+00,5.819236059356666146e+01
3.897394879699999848e+01,-6.322001317000000009e-01,5.548232233826666970e+01
4.009280146263333222e+01,-8.063094520299999957e+00,5.441599807596666238e+01
4.154035476033333651e+01,-1.415713172873333292e+01,5.198279272810000151e+01
3.675518729969999754e+01,-3.620948795066666559e+00,5.843517804373332325e+01
4.203888244090000370e+01,-6.088304223366666434e+00,5.239833637846666647e+01
4.220059781206666827e+01,-4.191395918499999595e+00,5.221847407726667001e+01
4.003245439706666531e+01,5.443859091933333616e+00,5.436431207473333416e+01
4.299935207363333234e+01,3.762917064833333658e+00,5.122320654976666532e+01
3.925959088726666124e+01,6.818789041699999665e+00,5.523430404316666653e+01
4.110866590883333771e+01,8.097035273400001287e+00,5.351415028039999555e+01
4.223302999556666038e+01,6.610642564900000018e+00,5.235687257223333546e+01
4.643662972733333305e+01,-7.645057832100000006e+00,4.806141217216666206e+01
4.468200870493333099e+01,5.964036718733333409e+00,4.972896054783333142e+01
4.844726888509999441e+01,5.574175758666667369e-01,4.534230916290000124e+01
4.856910843280000023e+01,-6.346204334633333666e+00,4.553772421083333910e+01
4.846661949203333819e+01,-8.600323525733331920e+00,4.574722120243333734e+01
4.837192421333332959e+01,-5.444847058333333045e+00,4.596046294620000339e+01
4.936689146146667184e+01,-9.000396172533333683e+00,4.409218822959999784e+01
4.828234371689999449e+01,2.319171415833333416e+00,4.570259219039999721e+01
4.540477326006666914e+01,7.173944290433333038e+00,4.908740224740000002e+01
4.803662218526665839e+01,-1.739662275706666605e+01,4.546663617749999275e+01
5.112931361683333620e+01,-2.178134442300000195e+00,4.026047612830000588e+01
4.795894510073333095e+01,1.182814368700000118e+00,4.652248084463332845e+01
5.033993510580000219e+01,-5.803059982433332209e+00,4.237749525269999396e+01
4.995759400903332903e+01,-1.254734016539999963e+01,4.358943491626666855e+01
5.024302933866666621e+01,-9.822477742866666972e+00,4.313430433403332387e+01
4.849769998496666545e+01,-1.727632550896666430e+01,4.432741600099999602e+01
5.120480788569999930e+01,-7.950790702266666621e+00,4.119572579266667134e+01
5.175358744950000300e+01,1.953382884433333189e+00,3.790991523706667010e+01
5.144546569926666280e+01,-5.761074109199999960e+00,4.036647339730000539e+01
5.173449179726666358e+01,3.171885146933333122e+00,3.798252967133333158e+01
5.262097059533332555e+01,-7.770614748499999003e+00,3.727235047963333159e+01
5.245940824443332673e+01,-5.243188607433332926e+00,3.783238220563332987e+01
5.266688097893333520e+01,-6.267145989966667052e+00,3.715334425256666151e+01
5.135528920116666995e+01,2.868270544733333427e+00,3.976011563380000524e+01
5.142944956546666191e+01,4.026144461833333743e+00,3.952152807826666958e+01
5.081368490420000938e+01,5.047831980233333127e+00,4.080784490030000455e+01
5.317525057136666788e+01,-1.542883447643333206e+01,3.621095763633334030e+01
3.822584036163333110e+01,-1.121845785886666569e+01,5.591035678353333793e+01
3.790468084366666801e+01,-2.788622624600000321e+00,5.651984672160000400e+01
3.743041745040000023e+01,-1.210966279726666528e+01,5.690061282290000122e+01
3.738043469560000176e+01,-1.301414766223333253e+01,5.681210868963333382e+01
3.728755900806666546e+01,-2.252951943466666496e+00,5.789650639829999790e+01
3.703405224400000151e+01,-8.137203481333333821e-01,5.834198581463333966e+01
4.118850057629999384e+01,-9.356335331166667046e+00,5.322603502536666298e+01
3.894615348136667166e+01,6.007374438533332750e+00,5.554855234269999897e+01
4.154270381810000146e+01,2.882452749866666775e+00,5.307227327696666208e+01
3.852270252320000310e+01,7.404934752533333331e+00,5.641599663773333617e+01
4.269590210126666108e+01,2.699692624433333688e+00,5.184798416456666814e+01
4.142417744906666854e+01,4.477588371066666184e+00,5.315363137583333497e+01
4.410850038983333121e+01,-9.985426942999998667e-01,5.047687024593333405e+01
4.463509246480000314e+01,-1.043122462450000043e+01,4.983169059370001008e+01
4.442508794540000139e+01,1.227820952100000085e+00,5.011078442883333395e+01
4.491068753633333444e+01,-7.738633957400000263e+00,4.958258059699999620e+01
3.800025956590000220e+01,6.645013052999999559e+00,5.759401523606666728e+01
4.624340399443332927e+01,-5.185448263366667199e+00,4.826872578546666404e+01
4.655368887259999866e+01,-3.986777791466666443e+00,4.793802031796666796e+01
4.792530849363333800e+01,-2.106633971833333341e+00,4.656000821916666155e+01
4.833503558543333156e+01,-2.441009098099999886e+00,4.582741504526666176e+01
4.818992107549999560e+01,4.633696466666670233e-03,4.618021740433334088e+01
